GVKEY,TICKER,DATADATE,FYEAR,CSHTR_C,CSHTR_F,PRCH_C,PRCL_C,PRCC_C,MKVALT,est_avg_price,calendar_avg,fiscal_avg,COMPANYID,ENDDATE
121718,JNPR,2010-12-31,2010.0,1753511446.0,1753511446.0,37.945,22.25,36.92,19396.9558,32.37166666666667,6958378.753968254,6958378.753968254,30439,
121718,JNPR,2011-12-31,2011.0,2367484292.0,2367484292.0,45.01,16.67,20.41,10744.0077,27.363333333333333,9394778.936507937,9394778.936507937,30439,
121718,JNPR,2012-12-31,2012.0,2274110408.0,2274110408.0,25.04,14.01,19.67,10000.228,19.57333333333333,9024247.650793651,9024247.650793651,30439,
121718,JNPR,2013-12-31,2013.0,1671273778.0,1671273778.0,22.975,15.62,22.57,11176.664,20.38833333333333,6632038.801587301,6632038.801587301,30439,
121718,JNPR,2014-12-31,2014.0,1837345810.0,1837345810.0,28.75,18.41,22.32,9289.584,23.16,7291054.801587301,7291054.801587301,30439,
121718,JNPR,2015-12-31,2015.0,1366414774.0,1366414774.0,32.39,21.24,27.6,10598.4,27.076666666666664,5422280.849206349,5422280.849206349,30439,
121718,JNPR,2016-12-31,2016.0,1196590302.0,1196590302.0,29.21,21.175,28.26,10769.886,26.215000000000003,4748374.214285715,4748374.214285715,30439,
121718,JNPR,2017-12-31,2017.0,1292358483.0,1292358483.0,30.96,23.87,28.5,10416.75,27.776666666666667,5128406.678571428,5128406.678571428,30439,
121718,JNPR,2018-12-31,2018.0,1165885455.0,1165885455.0,30.8,23.61,26.91,9321.624,27.106666666666666,4626529.583333333,4626529.583333333,30439,
121718,JNPR,2019-12-31,2019.0,859845906.0,859845906.0,28.769,22.42,24.63,8273.217,25.273,3412086.9285714286,3412086.9285714286,30439,
121718,JNPR,2020-12-31,2020.0,944520148.0,944520148.0,26.4884,15.2,22.51,7376.527,21.39946666666667,3748095.8253968256,3748095.8253968256,30439,
121718,JNPR,2021-12-31,2021.0,931803080.0,931803080.0,35.92,22.385,35.71,11484.336,31.33833333333334,3697631.26984127,3697631.26984127,30439,
121718,JNPR,2022-12-31,2022.0,974112632.0,974112632.0,38.14,25.18,31.96,10319.884,31.76,3865526.3174603176,3865526.3174603176,30439,
121718,JNPR,2023-12-31,2023.0,916179033.0,916179033.0,34.53,24.87,29.48,9442.444,29.62666666666667,3635631.0833333335,3635631.0833333335,30439,
121754,CMRCQ,1999-12-31,1999.0,264370700.0,264370700.0,331.0,8.833333333333,196.5,14731.212,178.7777777777777,1049090.0793650793,1049090.0793650793,158576,
121754,CMRCQ,2000-12-31,2000.0,2184480600.0,2184480600.0,137.8125,17.9375,25.3125,4933.5075,60.35416666666666,8668573.80952381,8668573.80952381,158576,
121754,CMRCQ,2001-12-31,2001.0,1306681900.0,1306681900.0,36.46875,2.09,3.57,1026.4464,14.042916666666668,5185245.634920635,5185245.634920635,158576,
121755,ISLD.,2000-09-30,2000.0,636600400.0,568433700.0,129.5,2.9375,4.0625,1494.075,45.5,2526192.0634920634,2255689.285714286,27586,
121816,PVTB,2016-12-31,2016.0,272212871.0,272212871.0,55.12,31.18,54.19,4327.0173,46.830000000000005,1080209.8055555555,1080209.8055555555,400495,
121834,ASKJ,2004-12-31,2004.0,1036979686.0,1036979686.0,44.66,18.37,26.75,1564.3668,29.926666666666662,4114998.753968254,4114998.753968254,25130,
121934,BHP1,2008-12-31,2008.0,1710143070.0,1710143070.0,54.49,8.49,15.63,3944.4493,26.203333333333333,6786282.023809524,6786282.023809524,8063879,
121934,BHP1,2009-12-31,2009.0,1257938212.0,1257938212.0,28.49,14.89,23.99,7225.6681,22.456666666666663,4991818.301587301,4991818.301587301,8063879,
121934,BHP1,2010-12-31,2010.0,1676341158.0,1676341158.0,27.36,13.89,18.25,5520.4425,19.83333333333333,6652147.452380952,6652147.452380952,8063879,
122015,HCBK,2007-12-31,2007.0,1441507934.0,1441507934.0,16.08,11.45,15.02,7788.9214,14.183333333333332,5720269.579365079,5720269.579365079,401058,
122015,HCBK,2008-12-31,2008.0,2283135264.0,2283135264.0,25.05,13.28,15.96,8359.3852,18.096666666666668,9060060.57142857,9060060.57142857,401058,
122015,HCBK,2009-12-31,2009.0,2212263021.0,2212263021.0,15.89,7.46,13.73,7228.7626,12.36,8778821.511904761,8778821.511904761,401058,
122015,HCBK,2010-12-31,2010.0,1503762568.0,1503762568.0,14.75,11.3418,12.74,6710.3873,12.943933333333334,5967311.777777778,5967311.777777778,401058,
122015,HCBK,2011-12-31,2011.0,1546660130.0,1546660130.0,13.26,5.09,6.25,3297.3188,8.200000000000001,6137540.198412699,6137540.198412699,401058,
122061,TIBX,2000-11-30,2000.0,450351100.0,420273800.0,147.0,31.6875,47.9375,6747.7893,75.54166666666667,1787107.5396825396,1667753.174603175,120262,
122061,TIBX,2001-11-30,2001.0,603464300.0,614977400.0,50.734375,5.07,14.93,2506.883,23.578125,2394699.603174603,2440386.507936508,120262,
122061,TIBX,2010-11-30,2010.0,755558241.0,758794673.0,22.08,8.83,19.71,3231.2121,16.87333333333333,2998246.988095238,3011089.972222222,120262,
122061,TIBX,2011-11-30,2011.0,811524860.0,787294941.0,31.45,18.43,23.91,4556.2638,24.596666666666664,3220336.746031746,3124186.273809524,120262,
122061,TIBX,2012-11-30,2012.0,704472492.0,699749383.0,34.6692,18.95,21.98,4100.6349,25.19973333333333,2795525.761904762,2776783.265873016,120262,
122061,TIBX,2013-11-30,2013.0,695361836.0,712757338.0,27.15,18.18,22.48,3943.7947,22.60333333333333,2759372.365079365,2828402.134920635,120262,
122062,CDCAQ,1999-12-31,1999.0,334287500.0,334287500.0,107.125,12.25,78.625,3434.8904,66.0,1326537.6984126985,1326537.6984126985,153835,
122159,ARTG,2000-12-31,2000.0,414408500.0,414408500.0,126.875,20.5,30.5625,2075.0104,59.3125,1644478.174603175,1644478.174603175,25092,
122172,ZD,2020-12-31,2020.0,159222551.0,159222551.0,104.57,53.245,97.69,4332.2584,85.16833333333334,631835.5198412698,631835.5198412698,121509,
122172,ZD,2021-12-31,2021.0,115690397.0,115690397.0,147.35,93.78,110.86,5259.1984,117.33,459088.876984127,459088.876984127,121509,
122257,BMRN,2007-12-31,2007.0,442229924.0,442229924.0,37.17,15.53,35.4,3437.8356,29.366666666666664,1754880.650793651,1754880.650793651,25605,
122257,BMRN,2008-12-31,2008.0,548140309.0,548140309.0,41.0,13.27,17.8,1777.6504,24.02333333333333,2175159.956349206,2175159.956349206,25605,
122257,BMRN,2012-12-31,2012.0,342753327.0,342753327.0,52.96,31.91,49.2,6189.8028,44.69,1360132.25,1360132.25,25605,
122257,BMRN,2013-12-31,2013.0,355237149.0,355237149.0,80.67,49.71,70.35,10092.6924,66.91,1409671.2261904762,1409671.2261904762,25605,
122257,BMRN,2014-12-31,2014.0,327586870.0,327586870.0,96.355,55.04,90.4,13478.0976,80.59833333333334,1299947.896825397,1299947.896825397,25605,
122257,BMRN,2015-12-31,2015.0,357831210.0,357831210.0,151.75,88.51,104.76,16921.4638,115.00666666666666,1419965.119047619,1419965.119047619,25605,
122257,BMRN,2016-12-31,2016.0,406680441.0,406680441.0,105.61,62.12,82.84,14302.1603,83.52333333333333,1613811.2738095238,1613811.2738095238,25605,
122257,BMRN,2017-12-31,2017.0,308808105.0,308808105.0,100.51,80.1,89.17,15680.0095,89.92666666666668,1225428.988095238,1225428.988095238,25605,
122257,BMRN,2018-12-31,2018.0,311438458.0,311438458.0,106.74,75.81,85.15,15178.243,89.23333333333335,1235866.896825397,1235866.896825397,25605,
122257,BMRN,2019-12-31,2019.0,310574803.0,310574803.0,100.13,62.88,84.55,15205.3029,82.52,1232439.6944444445,1232439.6944444445,25605,
122257,BMRN,2020-12-31,2020.0,442274339.0,442274339.0,131.945,68.25,87.69,15936.8683,95.96166666666666,1755056.900793651,1755056.900793651,25605,
122257,BMRN,2021-12-31,2021.0,300068795.0,300068795.0,92.2,71.59,88.35,16248.7136,84.04666666666667,1190749.1865079366,1190749.1865079366,25605,
122257,BMRN,2022-12-31,2022.0,314113392.0,314113392.0,109.56,70.73,103.49,19275.116,94.59333333333336,1246481.7142857143,1246481.7142857143,25605,
122257,BMRN,2023-12-31,2023.0,354387219.0,354387219.0,117.77,76.02,96.42,18184.6192,96.73666666666666,1406298.488095238,1406298.488095238,25605,
122357,LBTE,2000-05-31,1999.0,52743800.0,217251500.0,297.0,14.375,257.0,2119.759,189.4583333333333,209300.79365079364,862109.126984127,401506,
122380,LII,2016-12-31,2016.0,97328065.0,97328065.0,164.565,105.65,153.17,6582.4808,141.12833333333333,386222.4801587302,386222.4801587302,401541,
122380,LII,2017-12-31,2017.0,85831415.0,85831415.0,213.78,147.54,208.26,8707.1423,189.86,340600.8531746032,340600.8531746032,401541,
122380,LII,2018-12-31,2018.0,81241042.0,81241042.0,230.66,177.36,218.86,8723.3219,208.96,322385.0873015873,322385.0873015873,401541,
122380,LII,2019-12-31,2019.0,81479879.0,81479879.0,298.49,210.39,243.97,9415.7782,250.95,323332.8531746032,323332.8531746032,401541,
122380,LII,2020-12-31,2020.0,84585967.0,84585967.0,319.77,163.395,273.97,10506.4755,252.37833333333333,335658.59920634923,335658.59920634923,401541,
122380,LII,2021-12-31,2021.0,64690729.0,64690729.0,356.36,266.77,324.36,11882.6042,315.83,256709.24206349207,256709.24206349207,401541,
122380,LII,2022-12-31,2022.0,82911004.0,82911004.0,324.04,182.85,239.23,8485.4881,248.70666666666668,329011.92063492065,329011.92063492065,401541,
122380,LII,2023-12-31,2023.0,76580935.0,76580935.0,451.35,232.0,447.52,15923.6566,376.95666666666665,303892.59920634923,303892.59920634923,401541,
122474,3DIGX,2000-12-31,2000.0,224289200.0,224289200.0,184.0,21.0,22.5,1437.6825,75.83333333333333,890036.5079365079,890036.5079365079,27569,
122536,ACTA,1999-12-31,1999.0,352861800.0,352861800.0,212.0,7.0,170.0,44808.43,129.66666666666666,1400245.238095238,1400245.238095238,21161,
122841,RHT,2000-02-29,1999.0,219793800.0,527221900.0,302.625,40.0,211.25,9305.4571,184.625,872197.619047619,2092150.396825397,33679,
122841,RHT,2001-02-28,2000.0,772924600.0,776769000.0,148.0,5.0,6.25,1084.6286,53.083333333333336,3067161.111111111,3082416.6666666665,33679,
122841,RHT,2005-02-28,2004.0,1548421120.0,1531857817.0,29.06,11.21,13.35,2027.2193,17.87333333333333,6144528.253968254,6078800.861111111,33679,
122841,RHT,2006-02-28,2005.0,1000935440.0,968815155.0,28.65,10.37,27.26,4920.3001,22.093333333333334,3971966.031746032,3844504.5833333335,33679,
122841,RHT,2007-02-28,2006.0,1376095738.0,1314346777.0,32.48,13.7,23.0,4330.4254,23.06,5460697.373015873,5215661.813492063,33679,
122841,RHT,2010-02-28,2009.0,688139818.0,666328799.0,31.76,12.98,30.9,5255.1956,25.21333333333333,2730713.5634920634,2644161.9007936507,33679,
122841,RHT,2011-02-28,2010.0,693792054.0,700109359.0,49.0,26.51,45.65,7968.9802,40.38666666666666,2753143.071428572,2778211.742063492,33679,
122841,RHT,2012-02-29,2011.0,631403260.0,610357089.0,53.42,31.77,41.29,9528.7163,42.16,2505568.492063492,2422051.9404761903,33679,
122841,RHT,2013-02-28,2012.0,503960478.0,516018303.0,62.75,41.3,52.96,9807.397,52.336666666666666,1999843.1666666667,2047691.6785714289,33679,
122841,RHT,2014-02-28,2013.0,523479369.0,507258909.0,58.71,41.89,56.04,11191.1109,52.21333333333333,2077299.0833333333,2012932.1785714289,33679,
122841,RHT,2015-02-28,2014.0,420384828.0,414840425.0,71.77,47.45,69.14,12687.0451,62.78666666666667,1668193.761904762,1646192.1626984128,33679,
122841,RHT,2016-02-29,2015.0,350948647.0,374138533.0,84.44,62.43,82.81,11840.5051,76.56,1392653.361111111,1484676.7182539685,33679,
122841,RHT,2017-02-28,2016.0,402299502.0,396632229.0,82.73,59.59,69.7,14649.2546,70.67333333333333,1596426.5952380951,1573937.4166666667,33679,
122841,RHT,2018-02-28,2017.0,420250502.0,416895052.0,130.93,69.39,120.1,26100.7076,106.80666666666666,1667660.7222222222,1654345.4444444445,33679,
122841,RHT,2019-02-28,2018.0,553431837.0,552315771.0,179.49,115.31,175.64,32283.8626,156.81333333333333,2196158.083333333,2191729.25,33679,
123094,AGIL.1,2000-04-30,1999.0,39340100.0,136103200.0,225.0,34.25,217.234375,1722.4797,158.828125,156111.50793650793,540092.0634920635,24472,
123138,PROE,1999-12-31,1999.0,171905950.0,171905950.0,175.0,14.666666666667,137.5,3875.3,109.05555555555566,682166.4682539683,682166.4682539683,108413,
123138,PROE,2000-12-31,2000.0,780985400.0,780985400.0,82.0,9.1875,17.5,1167.005,36.22916666666666,3099148.412698413,3099148.412698413,108413,
123995,EPNY,2000-12-31,2000.0,294603450.0,294603450.0,216.583333333333,28.666666666667,53.9375,3691.6983,99.72916666666669,1169061.3095238097,1169061.3095238097,28185,
123998,SWKH,2000-12-31,2000.0,478644300.0,478644300.0,175.5,8.25,11.5,1081.598,65.08333333333333,1899382.142857143,1899382.142857143,30467,
124042,MFC,2000-12-31,2000.0,383076606.0,383076606.0,48.4,15.25,46.95,22629.9,36.86666666666667,1520145.261904762,1520145.261904762,403699,
124042,MFC,2021-12-31,2021.0,1791583435.0,1791583435.0,27.675,22.325,24.11,46836.9781,24.703333333333333,7109458.075396826,7109458.075396826,403699,
124042,MFC,2022-12-31,2022.0,2049303728.0,2049303728.0,28.09,20.81,24.15,45037.2867,24.35,8132157.650793651,8132157.650793651,403699,
124042,MFC,2023-12-31,2023.0,1766860089.0,1766860089.0,29.445,23.69,29.28,52880.8219,27.471666666666668,7011349.55952381,7011349.55952381,403699,
124174,ATON.,2000-06-30,2000.0,175039900.0,149106700.0,160.5625,41.0,122.125,4164.8014,107.89583333333331,694602.7777777778,591693.253968254,24657,
124319,FDRY,2000-12-31,2000.0,664040900.0,664040900.0,212.0,12.0625,15.0,1771.14,79.6875,2635082.936507937,2635082.936507937,28670,
124319,FDRY,2003-12-31,2003.0,796198190.0,796198190.0,28.08,7.12,27.33,3597.2566,20.84333333333333,3159516.626984127,3159516.626984127,28670,
124319,FDRY,2004-12-31,2004.0,937814246.0,937814246.0,33.75,8.39,13.16,1805.8942,18.433333333333334,3721485.103174603,3721485.103174603,28670,
124319,FDRY,2007-12-31,2007.0,784410019.0,784410019.0,21.86,13.16,17.52,2605.224,17.513333333333332,3112738.1706349207,3112738.1706349207,28670,
124434,BLK,2012-12-31,2012.0,213366506.0,213366506.0,209.91,160.25,206.71,35392.0594,192.29,846692.4841269841,846692.4841269841,403413,
124434,BLK,2018-12-31,2018.0,171798320.0,171798320.0,594.52,360.79,392.82,62269.8264,449.3766666666666,681739.3650793651,681739.3650793651,403413,
124434,BLK,2021-12-31,2021.0,142039413.0,142039413.0,973.16,670.28,915.56,138875.803,853.0,563648.4642857143,563648.4642857143,403413,
124434,BLK,2022-12-31,2022.0,213390201.0,213390201.0,927.48,503.1236,708.63,106121.5943,713.0778666666666,846786.5119047619,846786.5119047619,403413,
124434,BLK,2023-12-31,2023.0,161034931.0,161034931.0,819.0,596.18,811.8,120552.3,742.3266666666665,639027.503968254,639027.503968254,403413,
124442,XMSR,2003-12-31,2003.0,1358215025.0,1358215025.0,27.3,2.4,26.29,4223.8829,18.66333333333333,5389742.162698412,5389742.162698412,104643,
124442,XMSR,2004-12-31,2004.0,1228953981.0,1228953981.0,40.89,20.35,37.62,7834.3274,32.95333333333333,4876801.511904762,4876801.511904762,104643,
124442,XMSR,2005-12-31,2005.0,1031054657.0,1031054657.0,38.28,26.16,27.28,6566.3506,30.57333333333333,4091486.734126984,4091486.734126984,104643,
124442,XMSR,2006-12-31,2006.0,2059478614.0,2059478614.0,30.46,9.63,14.45,4418.5499,18.180000000000003,8172534.182539683,8172534.182539683,104643,
124442,XMSR,2007-12-31,2007.0,1792878123.0,1792878123.0,17.7,10.37,12.24,3876.2122,13.436666666666667,7114595.726190476,7114595.726190476,104643,
124678,IWOV,2000-12-31,2000.0,298492900.0,298492900.0,136.9375,20.8125,65.9375,3368.4831,74.5625,1184495.634920635,1184495.634920635,30212,
124678,IWOV,2001-12-31,2001.0,854898800.0,854898800.0,38.625,3.11,9.74,1009.8919,17.158333333333335,3392455.5555555555,3392455.5555555555,30212,
125240,TKO,2018-12-31,2018.0,279480241.0,279480241.0,97.69,30.61,74.72,5829.9533,67.67333333333333,1109048.575396825,1109048.575396825,404476,2023-09-11
125240,TKO,2019-12-31,2019.0,283391899.0,283391899.0,100.45,52.6875,64.87,5013.1536,72.66916666666667,1124571.0277777778,1124571.0277777778,404476,2023-09-11
125240,TKO,2020-12-31,2020.0,297070826.0,297070826.0,67.53,29.1,48.05,3738.0017,48.22666666666667,1178852.484126984,1178852.484126984,404476,2023-09-11
125240,TKO,2023-12-31,2023.0,275811695.0,275811695.0,118.04,68.05,81.58,6713.4629,89.22333333333334,1094490.853174603,1094490.853174603,31207841,
125315,NEXC,2000-12-31,2000.0,328475300.0,328475300.0,345.0,28.5,39.125,1581.276,137.54166666666666,1303473.4126984128,1303473.4126984128,109068,
125360,SCMR,2000-07-31,2000.0,1367351300.0,615463100.0,199.5,26.75,37.25,30203.9171,87.83333333333333,5425997.222222222,2442313.888888889,34994,
125360,SCMR,2001-07-31,2001.0,1210691600.0,1797208700.0,52.125,3.0,5.36,1911.007,20.161666666666665,4804331.746031746,7131780.555555556,34994,
125533,PTV,2008-12-31,2008.0,559885691.0,559885691.0,29.52,18.975,24.88,3271.9688,24.45833333333333,2221768.615079365,2221768.615079365,405869,
125533,PTV,2009-12-31,2009.0,609914582.0,609914582.0,27.71,10.62,24.14,3194.5428,20.82333333333333,2420295.9603174604,2420295.9603174604,405869,
125595,AKAM,2000-12-31,2000.0,496739600.0,496739600.0,345.5,18.0625,21.0625,2279.0257,128.20833333333334,1971188.888888889,1971188.888888889,24522,
125595,AKAM,2006-12-31,2006.0,1016385361.0,1016385361.0,56.8,19.57,53.12,8515.0829,43.16333333333333,4033275.242063492,4033275.242063492,24522,
125595,AKAM,2007-12-31,2007.0,1327376240.0,1327376240.0,59.69,27.75,34.6,5750.9698,40.68,5267366.031746032,5267366.031746032,24522,
125595,AKAM,2008-12-31,2008.0,1373974427.0,1373974427.0,40.9,9.25,15.09,2555.8235,21.746666666666663,5452279.472222222,5452279.472222222,24522,
125595,AKAM,2009-12-31,2009.0,1321470217.0,1321470217.0,26.27,12.29,25.34,4339.4243,21.3,5243929.432539683,5243929.432539683,24522,
125595,AKAM,2010-12-31,2010.0,1126527571.0,1126527571.0,54.65,24.5,47.05,8779.6712,42.06666666666667,4470347.503968254,4470347.503968254,24522,
125595,AKAM,2011-12-31,2011.0,1343999016.0,1343999016.0,52.72,18.25,32.28,5729.8614,34.416666666666664,5333329.428571428,5333329.428571428,24522,
125595,AKAM,2012-12-31,2012.0,775539333.0,775539333.0,41.885,25.9,40.91,7273.1025,36.23166666666666,3077537.035714286,3077537.035714286,24522,
125595,AKAM,2013-12-31,2013.0,664005332.0,664005332.0,53.61,32.635,47.18,8425.4516,44.475,2634941.793650794,2634941.793650794,24522,
125595,AKAM,2014-12-31,2014.0,510217670.0,510217670.0,65.39,45.59,62.96,11225.831,57.98,2024673.2936507936,2024673.2936507936,24522,
125595,AKAM,2015-12-31,2015.0,447156273.0,447156273.0,78.44,50.56,52.63,9326.6676,60.54333333333333,1774429.6547619049,1774429.6547619049,24522,
125595,AKAM,2016-12-31,2016.0,583845046.0,583845046.0,71.04,39.43,66.68,11552.6434,59.05,2316845.4206349207,2316845.4206349207,24522,
125595,AKAM,2017-12-31,2017.0,568795156.0,568795156.0,71.64,44.65,65.04,11049.8407,60.44333333333333,2257123.634920635,2257123.634920635,24522,
125595,AKAM,2018-12-31,2018.0,461058795.0,461058795.0,83.08,58.33,61.08,9950.2374,67.49666666666667,1829598.392857143,1829598.392857143,24522,
125595,AKAM,2019-12-31,2019.0,339996289.0,339996289.0,93.12,57.18,86.38,13993.6464,78.89333333333333,1349191.623015873,1349191.623015873,24522,
125595,AKAM,2020-12-31,2020.0,451856954.0,451856954.0,120.0,75.1801,104.99,17082.9229,100.0567,1793083.150793651,1793083.150793651,24522,
125595,AKAM,2021-12-31,2021.0,378201458.0,378201458.0,124.91,92.64,117.04,18786.3245,111.53000000000002,1500799.4365079366,1500799.4365079366,24522,
125595,AKAM,2022-12-31,2022.0,405303706.0,405303706.0,123.25,76.28,84.3,13192.5285,94.61,1608348.0396825396,1608348.0396825396,24522,
125595,AKAM,2023-12-31,2023.0,389601129.0,389601129.0,120.61,70.65,118.35,17898.4256,103.20333333333332,1546036.2261904762,1546036.2261904762,24522,
125604,PLUG,2020-12-31,2020.0,5983652726.0,5983652726.0,37.505,2.53,33.91,15532.5094,24.64833333333333,23744653.67460317,23744653.67460317,405483,
125604,PLUG,2021-12-31,2021.0,7437429855.0,7437429855.0,75.49,18.47,28.23,16307.2007,40.73,29513610.535714287,29513610.535714287,405483,
125604,PLUG,2022-12-31,2022.0,5118862468.0,5118862468.0,32.05,11.49,12.37,7302.58,18.636666666666667,20312946.301587302,20312946.301587302,405483,
125604,PLUG,2023-12-31,2023.0,6141597940.0,6141597940.0,18.88,3.22,4.5,2727.612,8.866666666666665,24371420.3968254,24371420.3968254,405483,
126136,CHTR,2000-12-31,2000.0,833307100.0,833307100.0,24.1875,10.0,22.6875,5302.8855,18.95833333333333,3306774.206349206,3306774.206349206,19609,
126136,CHTR,2001-12-31,2001.0,1236180200.0,1236180200.0,24.45,10.49,16.43,4839.4565,17.12333333333333,4905476.984126984,4905476.984126984,19609,
126136,CHTR,2013-12-31,2013.0,237648012.0,237648012.0,144.02,76.19,136.76,14516.2534,118.99,943047.6666666666,943047.6666666666,19609,
126136,CHTR,2014-12-31,2014.0,300382566.0,300382566.0,169.85,116.78,166.62,18661.44,151.08333333333334,1191994.3095238097,1191994.3095238097,19609,
126136,CHTR,2015-12-31,2015.0,359416329.0,359416329.0,199.0,149.47,183.1,20587.5809,177.19000000000003,1426255.2738095238,1426255.2738095238,19609,
126136,CHTR,2016-12-31,2016.0,588870746.282,588870746.282,294.87,172.67197522672,287.92,77421.1122,251.82065840890667,2336788.675722222,2336788.675722222,19609,
126136,CHTR,2017-12-31,2017.0,426046090.0,426046090.0,408.83,282.54,335.96,80128.4758,342.4433333333333,1690659.0873015872,1690659.0873015872,19609,
126136,CHTR,2018-12-31,2018.0,387389376.0,387389376.0,396.64,250.1,284.97,64219.1294,310.57,1537259.4285714286,1537259.4285714286,19609,
126136,CHTR,2019-12-31,2019.0,285487147.0,285487147.0,487.52,279.11,485.08,101855.1581,417.2366666666667,1132885.503968254,1132885.503968254,19609,
126136,CHTR,2020-12-31,2020.0,314778743.0,314778743.0,681.71,345.67,661.55,128162.7431,562.9766666666667,1249121.996031746,1249121.996031746,19609,
126136,CHTR,2021-12-31,2021.0,251938674.0,251938674.0,825.62,585.45,651.97,112621.9498,687.68,999756.6428571428,999756.6428571428,19609,
126136,CHTR,2022-12-31,2022.0,370066591.0,370066591.0,653.09,297.66,339.1,51763.9541,429.95,1468518.2182539685,1468518.2182539685,19609,
126136,CHTR,2023-12-31,2023.0,277993169.0,277993169.0,458.3,315.02,388.68,56446.053,387.3333333333333,1103147.496031746,1103147.496031746,19609,
126296,EXPE,2002-12-31,2002.0,496884463.0,496884463.0,84.65,37.706,66.9302,3945.803,63.095400000000005,1971763.742063492,1971763.742063492,93481,2005-08-08
126296,EXPE,2006-12-31,2006.0,635873292.0,635873292.0,27.55,12.87,20.98,6954.891,20.46666666666667,2523306.714285714,2523306.714285714,25915843,
126296,EXPE,2007-12-31,2007.0,755999077.0,755999077.0,35.28,19.97,31.62,9014.5142,28.956666666666667,2999996.337301587,2999996.337301587,25915843,
126296,EXPE,2008-12-31,2008.0,1037630035.0,1037630035.0,31.88,6.0,8.24,2364.6658,15.373333333333331,4117579.503968254,4117579.503968254,25915843,
126296,EXPE,2009-12-31,2009.0,1077637162.0,1077637162.0,27.51,6.31,25.73,7449.5812,19.85,4276337.944444444,4276337.944444444,25915843,
126296,EXPE,2010-12-31,2010.0,1319816991.0,1319816991.0,29.85,18.3,25.09,6873.3302,24.413333333333338,5237369.011904762,5237369.011904762,25915843,
126296,EXPE,2011-12-31,2011.0,743487179.0,743487179.0,65.78,27.28,29.02,3876.5206,40.693333333333335,2950345.948412698,2950345.948412698,25915843,
126296,EXPE,2012-12-31,2012.0,863603498.0,863603498.0,62.8,28.02,61.44,8314.6752,50.75333333333333,3426998.007936508,3426998.007936508,25915843,
126296,EXPE,2013-12-31,2013.0,744766872.0,744766872.0,69.76,45.69,69.66,9033.9268,61.70333333333334,2955424.095238095,2955424.095238095,25915843,
126296,EXPE,2014-12-31,2014.0,537787019.0,537787019.0,92.08,62.76,85.36,10846.4391,80.06666666666666,2134075.472222222,2134075.472222222,25915843,
126296,EXPE,2015-12-31,2015.0,510009390.0,510009390.0,140.51,76.34,124.3,18677.1937,113.71666666666664,2023846.7857142857,2023846.7857142857,25915843,
126296,EXPE,2016-12-31,2016.0,597240936.0,597240936.0,133.55,88.4,113.28,16995.625,111.74333333333334,2370003.714285714,2370003.714285714,25915843,
126296,EXPE,2017-12-31,2017.0,511487859.0,511487859.0,161.0,111.875,119.77,18173.78,130.88166666666666,2029713.726190476,2029713.726190476,25915843,
126296,EXPE,2018-12-31,2018.0,477378792.0,477378792.0,139.77,98.52,112.65,16574.6451,116.98000000000002,1894360.2857142857,1894360.2857142857,25915843,
126296,EXPE,2019-12-31,2019.0,498510639.0,498510639.0,144.0,93.53,108.14,15420.6559,115.22333333333334,1978216.821428572,1978216.821428572,25915843,
126296,EXPE,2020-12-31,2020.0,894892680.0,894892680.0,134.085,40.76,132.4,19012.2428,102.415,3551161.4285714286,3551161.4285714286,25915843,
126296,EXPE,2021-12-31,2021.0,664748825.0,664748825.0,191.85,118.3,180.72,28128.7066,163.6233333333333,2637892.162698413,2637892.162698413,25915843,
126296,EXPE,2022-12-31,2022.0,741138506.0,741138506.0,217.72,82.39,87.6,13427.328,129.23666666666668,2941025.8174603176,2941025.8174603176,25915843,
126296,EXPE,2023-12-31,2023.0,630538173.0,630538173.0,155.835,86.31,151.79,20802.0606,131.31166666666667,2502135.6071428573,2502135.6071428573,25915843,
126417,FNSR,2000-04-30,1999.0,36709500.0,276444800.0,127.0,74.5,89.875,5964.1419,97.125,145672.61904761905,1097003.174603175,91192,
126417,FNSR,2001-04-30,2000.0,571468800.0,702874200.0,61.729166666667,19.166666666667,29.0,2678.4869,36.63194444444466,2267733.333333333,2789183.333333333,91192,
126417,FNSR,2002-04-30,2001.0,908354700.0,911211500.0,40.5,3.14,10.17,1230.4073,17.936666666666667,3604582.142857143,3615918.65079365,91192,
126417,FNSR,2011-04-30,2010.0,574860107.0,820131479.0,30.28,8.98,29.69,2525.3753,22.98333333333333,2281190.9007936507,3254489.996031746,91192,
126417,FNSR,2012-04-30,2011.0,1122488851.0,972481468.0,46.09,12.26,16.745,1510.787,25.031666666666663,4454320.837301588,3859053.444444445,91192,
126417,FNSR,2014-04-30,2013.0,615726021.0,617429915.0,26.66,12.1699,23.92,2543.9243,20.916633333333333,2443357.226190476,2450118.7103174604,91192,
126417,FNSR,2017-04-30,2016.0,405831209.0,622043712.0,36.85,11.94,30.27,2547.094,26.35333333333333,1610441.3055555555,2468427.4285714286,91192,
126417,FNSR,2018-04-30,2017.0,927578998.0,956268972.0,36.41,17.2,20.35,1788.7865,24.653333333333336,3680869.03968254,3794718.142857143,91192,
126554,A,2000-10-31,2000.0,761637700.0,774434400.0,162.0,38.0625,54.75,21024.7635,84.9375,3022371.8253968256,3073152.380952381,154924,
